date,text,sentiment,subjectivity,polarity
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,instagram,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,snapchat,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,twitter,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,none,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Custom,facebook,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
